review_raw,review_clean,true_label,pred_label,proba_pos,is_misclassified,confidence_margin,length_chars,length_tokens
"New Age?: The song is sung beautifully, but is it promoting New Age? Should we believe in ourselves or in God? I think the focus should be more on believing in God and not just in ourselves.",new age song sung beautifully promoting new age believe god think focus believing god,0,1,0.6621435301019162,True,0.16214353010191618,190,14
"If you read the book, don't watch the movie!: I really enjoyed this book, but I was very disappointed by the movie. Rather than a story about the Italian countryside and the adventure of remodeling a home in a foreign country, this movie was about a divorced woman looking for love and her gay friend's dramatic life. Blah. I had wanted to see the charming Polish workers and the quaint Italian villages that were an important part of the original story. Oh well, this wasn't the movie for me.",read book dont watch movie really enjoyed book disappointed movie rather story italian countryside adventure remodeling home foreign country movie divorced woman looking love gay friends dramatic life blah wanted see charming polish workers quaint italian villages important part original story oh well wasnt movie,0,1,0.7886494479226093,True,0.28864944792260927,493,45
"Horowitz takes a wrecking ball to the Left: In How to Beat the Democrats and Other Subversive Ideas, Horowitz uses ruthless intellect to demolish the foundations upon which the new Left has tried to rebuild itself following the collapse of communism across the world.After reading this book you have to ask how Bill Clinton and Tony Blair can sleep at night.Used as a campaign blueprint, How to Beat the Democrats offers conservatives the tools to take on the Left in electoral combat which have been sadly lacking over the last decade.",horowitz takes wrecking ball left beat democrats subversive ideas horowitz uses ruthless intellect demolish foundations upon new left tried rebuild following collapse communism across worldafter reading book ask bill clinton tony blair sleep nightused campaign blueprint beat democrats offers conservatives tools take left electoral combat sadly lacking last decade,1,0,0.2811428407900922,True,0.21885715920990778,536,49
"these are the least hideous stockings ever!: Hi. I ordered a whole selection of stockings from diverse makers, just in case, and these were the classiest as well as the most sheer. They don't cut into your upper thighs, they only have a hint of stick-um at the top, and so you really CAN clip them into garter belts--the whole point!The other stockings were thick, more sweaterish than silkish, and generally unsexy as well as hampered with that big fat band of stay-up rubber at the top. Ick. I plan to go back to this company and get a whole cross-section of colors.Oh, I also ordered one size up from what the size chart recommended for my wieght/size, that way they go higher on the leg than halfway, it's way sexier up nearer the top of your thigh.",least hideous stockings ever hi ordered whole selection stockings diverse makers case classiest well sheer dont cut upper thighs hint stickum top really clip garter beltsthe whole pointthe stockings thick sweaterish silkish generally unsexy well hampered big fat band stayup rubber top ick plan go back company get whole crosssection colorsoh also ordered one size size chart recommended wieghtsize way go higher leg halfway way sexier nearer top thigh,1,0,0.23718093739638443,True,0.26281906260361554,753,69
"weird stuff: Dredge is different from anyone I've heard yet. I can't Tell what this guy is singing about. By far Dredge has some of the most modern, but beautiful music out. Young musicians. you can call it emo maybe. evn if you hate emo check this album out. I bought it knowing nothing about it. Bug Eyes is fantastic, even though I have no idea what it means.",weird stuff dredge different anyone ive heard yet cant tell guy singing far dredge modern beautiful music young musicians call emo maybe evn hate emo check album bought knowing nothing bug eyes fantastic even though idea means,1,0,0.4057646956556898,True,0.09423530434431021,362,37
wow: this product does exactly what it says it does! the only issue is the first time you put it on it is pretty difficult to put on. the hook and eyes are stiff but once you do it a couple times it becomes much easier!! Don't give up it is worth it!,wow product exactly says issue first time put pretty difficult put hook eyes stiff couple times becomes much easier dont give worth,1,0,0.4857585932309098,True,0.014241406769090192,250,22
"CAUTION:Duplicate: Bought this to add to my ""British Rail Journeys"" collection only to find that it is the same program that was included in British Rail Journeys: Vol, 1. from another distributor which is cheaper and contains two programs.(See my review.) No reason not to buy this but be advised that it is something you may already have.",cautionduplicate bought add british rail journeys collection find program included british rail journeys vol another distributor cheaper contains two programssee review reason buy advised something may already,1,0,0.4184157806478573,True,0.08158421935214272,340,27
"The Road To Love Is Full Of Danger Signs...: Three lovely young ladies all want Elvis' gearstick in this craptastic musical comedy that's so bad it ROCKS! I just love the title song sequence where Les and the guys 'provide' Elvis with ""...lots and lots of girls."" And who was that chick, the blonde with the short cropped hair who literally shoves all the other chikadees aside to get up and spinout with the King? She looks like she's out to prove she can really score, and I never saw parts move like that before! Elvis looks embarrassed. Anyway, after you've crossed those double lines and Spinout you will want to do so again and again and again. Simply awful, but I mean that in a great way.",road love full danger signs three lovely young ladies want elvis gearstick craptastic musical comedy thats bad rocks love title song sequence les guys provide elvis lots lots girls chick blonde short cropped hair literally shoves chikadees aside get spinout king looks like shes prove really score never saw parts move like elvis looks embarrassed anyway youve crossed double lines spinout want simply awful mean great way,0,1,0.6495124390991887,True,0.14951243909918865,696,67
"Easy, inexpensive peace of mind.: Takes more time to cut open the box than it does to plug in. Just plug it in, hold the test button, stick your fingers in your ears so you don't do deaf, and your all done. I've used First Alert products for many years, and they just work. They do wear out (5-7 years), but they will alert you when that time comes, usually with a chirping, like other detectors do.Simple, easy to use, no fuss peace of mind unit. Plug it in near air vents in bedrooms or just in open ares for non-living quarters and that's it!",easy inexpensive peace mind takes time cut open box plug plug hold test button stick fingers ears dont deaf done ive used first alert products many years work wear years alert time comes usually chirping like detectors dosimple easy use fuss peace mind unit plug near air vents bedrooms open ares nonliving quarters thats,1,0,0.45356229478335647,True,0.04643770521664353,545,54
"Max Keebles delivers the goods: Funny, funny funny...Unrestrained junior academic high jinks that will have your 14 year old, (and not to mention, YOURSELF) sprinting violently out of the room and into the streets screaming loud uproarious praise for this once-in-a-lifetime masterpiece. This little jem of a purchase is a must for anyonetired of the usual hollywood fair. The character of Mark is by far the biggest scene-stealer in this shining cast of adolescent thespians! I have seen the glorious future and it has a name : Hail Maximus Keeble!",max keebles delivers goods funny funny funnyunrestrained junior academic high jinks year old mention sprinting violently room streets screaming loud uproarious praise onceinalifetime masterpiece little jem purchase must anyonetired usual hollywood fair character mark far biggest scenestealer shining cast adolescent thespians seen glorious future name hail maximus keeble,0,1,0.6766465649169414,True,0.17664656491694142,549,48
"The Silence of the Dummies: This is overall a real hoot! Anthony Hopkins is superb! ""Fats"" the dummy steals lots of the scenes.The question that crosses my mind is which is more frightening the Dummy or Ann Margarett trying to act!Burgess Meredith is great as the manager. One point of interest is the horrible score by Jerry Goldsmith. He throws in a great harmonica riff when we see ""Fats"", but during some of the more ""romantic "" scenes the music is so cloying it would make Yanni blush.Don,t miss the extras where they talk with the real ""vent"" that worked with them on the movie.If you like movies that are a bit ""outside"" this is a must have for any collection.Pete Cavano",silence dummies overall real hoot anthony hopkins superb fats dummy steals lots scenesthe question crosses mind frightening dummy ann margarett trying actburgess meredith great manager one point interest horrible score jerry goldsmith throws great harmonica riff see fats romantic scenes music cloying would make yanni blushdont miss extras talk real vent worked movieif like movies bit outside must collectionpete cavano,0,1,0.9096446595966888,True,0.40964465959668883,678,60
"Radiator replacement: The radiator cost half of what it cost at parts stores.So far no leaks except a rubber stopper they use was thin,cracked and leaked.I had a feeling it would so I carried a spare $1.00.I do recomend this product anyway.The shipping was prompt,with no hassles.",radiator replacement radiator cost half cost parts storesso far leaks except rubber stopper use thincracked leakedi feeling would carried spare recomend product anywaythe shipping promptwith hassles,1,0,0.15512508245425194,True,0.34487491754574806,280,26
Not a good movie. Not for children.: Not recommended for children and not even teenagers.Poor story.Nothing new or interesting.I was expecting something better.Dissapointed.,good movie children recommended children even teenagerspoor storynothing new interestingi expecting something betterdissapointed,0,1,0.7116577723809313,True,0.2116577723809313,173,13
"Lackluster, Uninformative DVD: The presentation and content of this video leaves a lot to be desired. The visual aides, diagrams, etc. are not professionally done nor are they referred to in a clear manner. The video is frankly quite boring.Search for another Lamaze video, you'll find that there is another that offers a lot more detail with a much more exciting and engaging presentation.",lackluster uninformative dvd presentation content video leaves lot desired visual aides diagrams etc professionally done referred clear manner video frankly quite boringsearch another lamaze video youll find another offers lot detail much exciting engaging presentation,0,1,0.5675145431948939,True,0.06751454319489392,390,35
"James' Joys is Dead!: With this lit tall reave view I rue in all love Joyce is ""Fink Against Wake."" Poor Read errs, why do use still read that mess?! Be cause it is litterassure! Aye con cur! Joyce sad little skill lend less art. I ownly at hack him be cause tomb many read errs prays him. He is dead end gone. I am all I've! Your hear owes dead! Go back kenned lessen to what he rote. Then calm back hear end read this say gain. Come pair. There is no con test.",james joys dead lit tall reave view rue love joyce fink wake poor read errs use still read mess cause litterassure aye con cur joyce sad little skill lend less art ownly hack cause tomb many read errs prays dead end gone ive hear owes dead go back kenned lessen rote calm back hear end read say gain come pair con test,0,1,0.638928237936316,True,0.13892823793631603,462,62
"More Ham-O-Rama Theatrics From Sir Anthony: Whenever anyone I know blathers on about how great an actor Sir Anthony Hopkins is, I tell them to stick this in the VCR. It's a horror movie, alright: a horror to sit through. lt's Battle of the Uncured Hams as Sir Anthony, Ann-Margret and Burgess Meredith act up a storm on a script that should have never seen the light of day. Fats the Dummy is unquestionably the best actor in this movie but regrettably has to share scenes with the aforementioned actors; if only Fats had been able to break away from Sir Anthony's arm earlier in the movie and massacred the entire cast, I'd be writing a five-star rating instead of this. If you need convincing that Hopkins' success in ""Silence of the Lambs"" was just a fluke and that he is indeed just another tough slice of fatty Welsh ham, watch a double feature of this and ""Legends of the Fall""; Hopkins is like some Monty Python grotesque played for pathos instead of comedy.",hamorama theatrics sir anthony whenever anyone know blathers great actor sir anthony hopkins tell stick vcr horror movie alright horror sit lts battle uncured hams sir anthony annmargret burgess meredith act storm script never seen light day fats dummy unquestionably best actor movie regrettably share scenes aforementioned actors fats able break away sir anthonys arm earlier movie massacred entire cast id writing fivestar rating instead need convincing hopkins success silence lambs fluke indeed another tough slice fatty welsh ham watch double feature legends fall hopkins like monty python grotesque played pathos instead comedy,0,1,0.5592683988755653,True,0.05926839887556534,965,93
"It's the message: This is all about the message. The madman, The lighthouse keeper. I know it all sounds strange and all that, but listen to the words. It may just give you hope!",message message madman lighthouse keeper know sounds strange listen words may give hope,1,0,0.49339988992608746,True,0.006600110073912535,178,13
"ugh: Why do books such as this keep being required reading in high schools? Havent there been any authors in more recent time that would provide students more relevancy? Obviously this appeals to those who are truly literature lovers--and that's fantastic. But for most kids, give them something they'll enjoy reading and maybe they'll learn to love literature more. Books like this just antagonize and demoralize those who are not naturally literature lovers.",ugh books keep required reading high schools havent authors recent time would provide students relevancy obviously appeals truly literature loversand thats fantastic kids give something theyll enjoy reading maybe theyll learn love literature books like antagonize demoralize naturally literature lovers,0,1,0.6591281017705651,True,0.15912810177056513,460,40
"Loopzillacious!: ""Atomic Dog"" is so cold that after all these years party people still hurry to the dance floor on it--I've even seen't kcowboys line dancin' and doin' the Cotton-Eyed Joe on it. I guess evvy stray dawg will have his day and evvy computer playa will have a game. Thanx, Dr. Clinton, for programming this p-funky entropy.",loopzillacious atomic dog cold years party people still hurry dance floor itive even seent kcowboys line dancin doin cottoneyed joe guess evvy stray dawg day evvy computer playa game thanx dr clinton programming pfunky entropy,1,0,0.47912085019137846,True,0.020879149808621544,336,35
"happy with it...but: I'm a JVC nut...I have 3 JVC televisions, one VCR, one bookshelf audio system and car audio system. So when it came time to move the VCR player to the boys room and get another one for the old man I knew what make it was going to be. I decided on the combo player because I don't think VHS is going to be around much longer. I like my combo player except for 2 things:(1)no cable box compatability on the remote control (2)no seperate audio video inputs only input for coax cable from my cable box so all of the cable programming is in mono...wife can't tell the difference in the sound so if she's happy then I'll just live with it. VCR and DVD look and sound GREAT!!!!!!!",happy itbut im jvc nuti jvc televisions one vcr one bookshelf audio system car audio system came time move vcr player boys room get another one old man knew make going decided combo player dont think vhs going around much longer like combo player except thingsno cable box compatability remote control seperate audio video inputs input coax cable cable box cable programming monowife cant tell difference sound shes happy ill live vcr dvd look sound great,1,0,0.3550594266962585,True,0.1449405733037415,694,76
"uhhh yuk!: I love techno and have listened to it since it's onset in 1989 or 1990. This CD, however, has not aged well. In 1992 when this was released I tolerated it because there weren't many techno artists or CDs out there. Now I see that this CD is simply tiresome, crass garbage. Samples of Annie Lennox and Kate Bush are overused and abused and the only reason this drivel was played on the radio or in any club. I think this CD has been stuck under the backseat of my Volvo 244 since 1993. And it probably has gunk on it.",uhhh yuk love techno listened since onset cd however aged well released tolerated werent many techno artists cds see cd simply tiresome crass garbage samples annie lennox kate bush overused abused reason drivel played radio club think cd stuck backseat volvo since probably gunk,0,1,0.7569314323577357,True,0.25693143235773575,527,44
"on my shortest list of favorites: Just to add my voice to the rest here. It's hard to overstate the combination of message, artistry, and foresight in this book.",shortest list favorites add voice rest hard overstate combination message artistry foresight book,1,0,0.41343565564058,True,0.08656434435942001,161,13
"Rumours DVD: The Rumours DVD is a retrospective documentary made 21 years after its release. Nothing more and nothing less. It's appeal will primarily benefit those interested in the way the tracks were laid down, the underlying emotions that led to the creation of the individual songs, and hearing bits and pieces of the tracks with the other instruments removed. It's important to remember that no filming occurred in the Record Plant (their recording studio) during the sessions. The film footage that did exist was all post production concert footage; sound quality that is poor by present video based audio standards.With that said, those interested in learning how one of the most emotionally charged albums in Rocks history was created will find the DVD very gratifying. Those looking for film footage of the songs being played in their entirety will be disappointed.",rumours dvd rumours dvd retrospective documentary made years release nothing nothing less appeal primarily benefit interested way tracks laid underlying emotions led creation individual songs hearing bits pieces tracks instruments removed important remember filming occurred record plant recording studio sessions film footage exist post production concert footage sound quality poor present video based audio standardswith said interested learning one emotionally charged albums rocks history created find dvd gratifying looking film footage songs played entirety disappointed,1,0,0.1303076833981689,True,0.3696923166018311,875,75
"Not as good as most: I love Little Critter books, but this one isn't as good as most. It is cute, and my kids like it fine, but others are better. I think my favorite are the ones titled ""Just Me and....""",good love little critter books one isnt good cute kids like fine others better think favorite ones titled,0,1,0.988781075581711,True,0.488781075581711,204,18
"Future Sound Of London - 'Accelerator' (Cleopatra): Good electronic/ambient artist's very first CD,originally put out in 1991.Took me awhile to land a copy of this title.FSOL is strictly a duo,members are Garry Cobain and Brian Douglas.Really quite a piece of work here,that is IF you dig this genre.Tracks that I remember to my liking were ""Expander"",their inspiring single ""Papua New Guinea""(have seen this tune mentioned in magazine reviews and articles before),""1 To 8"" and ""Pulse State"".Should appeal to some fans of The Orb,Meat Beat Manifesto,Sky Lab and Chemical Brothers.",future sound london accelerator cleopatra good electronicambient artists first cdoriginally put took awhile land copy titlefsol strictly duomembers garry cobain brian douglasreally quite piece work herethat dig genretracks remember liking expandertheir inspiring single papua new guineahave seen tune mentioned magazine reviews articles pulse stateshould appeal fans orbmeat beat manifestosky lab chemical brothers,1,0,0.4893619146440267,True,0.010638085355973326,580,52
"The same bootleg nonsence: First of all, let me say that I am a huge Wes fan! Not only is he one of my favorite guitarists, but one of my favorite composers as well. Everything Wes played was genius, including all the music on this CD. However, this release is not worth buying.This CD follows in the long tradition of Wes bootlegs of the March 27, 1965 concert in Paris. The songs are mistitled, the sound quality is poor; the personal are not listed, the date is not listed, the venue is not listed, and the booklet is non-informative. To make matters worse the song order has been rearranged to an awful order!If you are interested in obtaining a good version of this concert buy ""Quintessential Wes"" by Varese Records.",bootleg nonsence first let say huge wes fan one favorite guitarists one favorite composers well everything wes played genius including music cd however release worth buyingthis cd follows long tradition wes bootlegs march concert paris songs mistitled sound quality poor personal listed date listed venue listed booklet noninformative make matters worse song order rearranged awful orderif interested obtaining good version concert buy quintessential wes varese records,0,1,0.6162676891319684,True,0.11626768913196839,722,66
"Dorman 38437 Door Hinge Repair Kit: This Kit did work , but if I was to do it again i would go for the kit with threaded studs",dorman door hinge repair kit kit work would go kit threaded studs,1,0,0.15502723326306625,True,0.3449727667369338,126,12
"Cool, man!: My friend had a PET except it was blue. It is unbelievable!!! The only bad thing about it is that u have to shake it 15 minutes to even fight a virus! I want red which is the ""#2"" PET. U should get it. My friend said that he made up a chip called the ""sinqule chip."" He made this ""dementional area"" to do this special power. It's called ""down fusion."" He says that it wastes all off your energy, but in one shot... it defeats the guy your versing! He says only one guy has it. HIM!!!!!! I think he's lieing. But remember... get it!",cool man friend pet except blue unbelievable bad thing u shake minutes even fight virus want red pet u get friend said made chip called sinqule chip made dementional area special power called fusion says wastes energy one shot defeats guy versing says one guy think hes lieing remember get,1,0,0.14014125150575318,True,0.3598587484942468,543,50
"Santana - Live by Request: War Of The Worlds will about blow my windows out. I have the newest and greatest Home theater systems with 15"" speakers. This DVD is flat. Sounds like a mono system from the 50s",santana live request war worlds blow windows newest greatest home theater systems speakers dvd flat sounds like mono system,0,1,0.5775165710922209,True,0.07751657109222088,204,19
"roulette girl: After listening to Mary's first release, Blue Skies Over Dundalk, I thought it couldn't get any better than that. Well, Mary has proven me wrong. Roulette Girl is a half hour of deeply emotional yet still witty songs. Anyone with a pulse should own this album.",roulette girl listening marys first release blue skies dundalk thought couldnt get better well mary proven wrong roulette girl half hour deeply emotional yet still witty songs anyone pulse album,1,0,0.49887168398849663,True,0.001128316011503372,275,30
"THIS WAS THE BEST MOVIE EVER!: As a Detroit Red Wings fan, I must say that I loved this version of the Odyssey! This special effects were absolutly wonderful, and I must say I love the acting, some of the best i've ever seen in my life, almost better than sergey federov acting to get hit to draw a high sticking call! There was more action than Chelios misses checks! Oh, and there were more holes in this movie than Curtis Joseph leaves in his net. This movie was wodderful",best movie ever detroit red wings fan must say loved version odyssey special effects absolutly wonderful must say love acting best ive ever seen life almost better sergey federov acting get hit draw high sticking call action chelios misses checks oh holes movie curtis joseph leaves net movie wodderful,0,1,0.9505577248110892,True,0.45055772481108924,475,49
"Son loves it, but it does fall apart: My son does love this toy and plays with it every day since Santa brought it to him. It has fallen apart each time he plays with it and has fallen on him a couple of times, so if you have a small child, I wouldn't recommend it.I will attempt to GLUE the legs on, since they are the biggest problem for this toy. Everything else works just great. Elevator, noises, guns, etc.",son loves fall apart son love toy plays every day since santa brought fallen apart time plays fallen couple times small child wouldnt recommend iti attempt glue legs since biggest problem toy everything else works great elevator noises guns etc,0,1,0.9141786916414114,True,0.4141786916414114,412,40
"Boring but useful: I must admit, this book is pretty lame in its organization and all. But there was still a load of stuff that I wouldn't have known, so there is some useful content here. (Heh...I couldn't have passed my test without it...)",boring useful must admit book pretty lame organization still load stuff wouldnt known useful content hehi couldnt passed test without,1,0,0.07083648565435179,True,0.4291635143456482,241,20
"Thank goodness...: ... that Oprah chose this book for her Book Club. Because, you know, that Nobel Prize endorsement is just so overdone. (Does anyone know if she has reviewed the Bible yet? the Torah, perhaps?)As a fan of 'stream of consciousness' (or to quote a fellow poster, ""rambling'), I actually enjoyed GGM's style. It was a struggle at times, though. But I would recommend it to anyone wanting to expand their streams of consciousness. I suppose if anything positive may be said about the Oprah Book Club, it's that it at least encourages people to read GGM's work.",thank goodness oprah chose book book club know nobel prize endorsement overdone anyone know reviewed bible yet torah perhapsas fan stream consciousness quote fellow poster rambling actually enjoyed ggms style struggle times though would recommend anyone wanting expand streams consciousness suppose anything positive may said oprah book club least encourages people read ggms work,1,0,0.39871006867988945,True,0.10128993132011055,574,54
"Worth the money.: Needed place for kids to sleep while visiting grandma and now they argue over who gets to sleep on the air mattress. Both think it's more comfy than their bed at home.Would have given 5 stars, but the bag it comes with to put it in is worthless, no chance of ever getting it in there again.",worth money needed place kids sleep visiting grandma argue gets sleep air mattress think comfy bed homewould given stars bag comes put worthless chance ever getting,1,0,0.4263299618397502,True,0.0736700381602498,308,26
"Perfect rice, every time: This rice cooker is so easy to use: decide how many cups of rice to make, throw it in, put in water up to the line that matches the number of cups of rice, close the lid and plug it in, and you're done. Total cooking time for one cup of white rice, which is about right for two people, is about 15-20 minutes. We've noticed that leaving the rice in the cooker for an extra 10 minutes after it switches to ""warm"" produces perfect rice almost every time.Buy this cooker and stop trying to cook rice in a pot. Perfect rice with no effort is no longer just a dream.",perfect rice every time rice cooker easy use decide many cups rice make throw put water line matches number cups rice close lid plug youre done total cooking time one cup white rice right two people minutes weve noticed leaving rice cooker extra minutes switches warm produces perfect rice almost every timebuy cooker stop trying cook rice pot perfect rice effort longer dream,1,0,0.45008437642725513,True,0.04991562357274487,587,63
Rocket Power Beach Bandits: Best game ever buy it fun caracter switch select button item select R button Password mondo mountain XGVXHQWS. If you want to win consantraitI have 10 passwords the mondo mountain password is above.The best game ever $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! buy it now worth the $$$$$$$$$$$$ buy it when you can!!!,rocket power beach bandits best game ever buy fun caracter switch select button item select r button password mondo mountain xgvxhqws want win consantraiti passwords mondo mountain password abovethe best game ever buy worth buy,1,0,0.4427579386271432,True,0.05724206137285681,370,35
"the movie rocks, BUT...: ... sometimes it's nice to see that, indeed sometimes we germans clearly get better editions of some movies than you americans do. and in this case, the german company E-M-S did a very cool 2-disc Special Edition of Perdita Durango (original title) with the original english soundtrack. so I'd recommend this edition to all you americans with region-free-players, 'cause THIS FILM ROCKS UNCUT!!!!!!!!!!!",movie rocks sometimes nice see indeed sometimes germans clearly get better editions movies americans case german company ems cool disc special edition perdita durango original title original english soundtrack id recommend edition americans regionfreeplayers cause film rocks uncut,0,1,0.6920664370122086,True,0.1920664370122086,428,38
Nobel Prize?: So if the Nobel Prize is for the author's body of work then again it does not say much about his work because his most famous work (100 years of solitude) is CRAP (that's in capital letters). If this is his best work and most famous work and it is a labor to read then his other works must be capital punishment!!!Much like the best book of the century by James Joyce - Ulysses.Again another book to be placed in Solitary Confinement!!!,nobel prize nobel prize authors body work say much work famous work years solitude crap thats capital letters best work famous work labor read works must capital punishmentmuch like best book century james joyce ulyssesagain another book placed solitary confinement,0,1,0.5111198614214847,True,0.01111986142148469,450,40
"ok: This costume is very flimsy, but the bright pink color is great. The only problem we had was the elastic on the mask was too short to fit my daughter's head. So I cut it off and used glue dots to glue the mask onto a pair of sunglasses that I pushed the lenses out of. Perfect fit and much easier to wear!",ok costume flimsy bright pink color great problem elastic mask short fit daughters head cut used glue dots glue mask onto pair sunglasses pushed lenses perfect fit much easier wear,0,1,0.7243254755432256,True,0.22432547554322557,309,30
"Not that bad after all: Okay, the story isn't very logical all the time, and there's not much suspense either, but the amazing dolby 5.1 soundtrack blows you away ! Add to this the fantastic special effects and a few perfectly timed shock-moments -""The Haunting"" is filmed like a classic horror movie, but it uses state of the art technics to give it a modern look. Not my favorite movie of the year, but definately not the worst one either -give it a chance.",bad okay story isnt logical time theres much suspense either amazing dolby soundtrack blows away add fantastic special effects perfectly timed shockmoments haunting filmed like classic horror movie uses state art technics give modern look favorite movie year definately worst one either give chance,1,0,0.2933865995014535,True,0.20661340049854648,459,44
"Burning Books!: This is said to be the temperature at which books ignite. The concept of the novel was satirical. The book was set in a sort of parallel universe or alternate reality that says that a government has taken over, which has outlawed books and goes into people's homes and sets the books on fire. There is a law against books even in schools, this seems insane, and the backlash to an idea such as this is the current popularity of books today then the alternative to books, would be the ebook.",burning books said temperature books ignite concept novel satirical book set sort parallel universe alternate reality says government taken outlawed books goes peoples homes sets books fire law books even schools seems insane backlash idea current popularity books today alternative books would ebook,1,0,0.2630549571917341,True,0.2369450428082659,506,43
"Promises alot. Delivers little.: I was really stoked to watch this movie. And I honestly enjoyed the first half of the it - the setup. I love the actors here. The look and feel of the picture was great, dug the vibe. A bunch of strangers come together for an insomnia experiment in a haunted house in New England. The Dr, Liam Neeson hasn't told them that he wants to study their reaction to fear. They stay in the house a couple of days and it begins to have an effect on them. Lili Taylor's charactor in particular.That's about as far as I can go w/o spoilage. I'll just say it becomes predictable haunted house story after that. I didn't get the thrills I was expecting. Such interesting characters. Such potential. I've rarely seen a movie that was such a let down.",promises alot delivers little really stoked watch movie honestly enjoyed first half setup love actors look feel picture great dug vibe bunch strangers come together insomnia experiment haunted house new england dr liam neeson hasnt told wants study reaction fear stay house couple days begins effect lili taylors charactor particularthats far go wo spoilage ill say becomes predictable haunted house story didnt get thrills expecting interesting characters potential ive rarely seen movie let,0,1,0.5018476106130132,True,0.0018476106130131953,769,73
I've read better.: I'm a 13 year old kid and I just finished reading this book for an English class I am taking. Although it was a very interesting and provkitive novel. I did not like it very much. I think it maybe that I'm still too young to throughly understand this piece of literature.,ive read better im year old kid finished reading book english class taking although interesting provkitive novel like much think maybe im still young throughly understand piece literature,0,1,0.579530597711961,True,0.07953059771196103,290,28
"Great show, but no need for blu-ray: I bought this show in the blu-ray edition expecting an incredible picture, but there was nothing special about it at all. The extras are nice but not what I buy DVDs for. There's no reason to waste your money buying the blu-ray edition. They didn't have HD technology when this special was produced and they can't change that. Buy the regular DVD and save your money.",great show need bluray bought show bluray edition expecting incredible picture nothing special extras nice buy dvds theres reason waste money buying bluray edition didnt hd technology special produced cant change buy regular dvd save money,1,0,0.026638732162747314,True,0.4733612678372527,404,36
"If i had one wish...: I'd make this guy go for good. I was listening to the rap/R&B station just to see what crap they would play. Well, some R&B and rap is good, but this is literally the most annoying song/album this year. ""If I had one wish...If I had one wish...If I had one wish..."". I wanna kill the person who wrote this song.",one wish id make guy go good listening raprb station see crap would play well rb rap good literally annoying songalbum year one wishif one wishif one wish wanna kill person wrote song,0,1,0.5941070970181214,True,0.09410709701812137,333,33
"Nice kit: Everything you need to fix your glasses. Nice kit. Don't buy the cheap-o 2 dollar kits, you'll still be left with broken shades. Indulge (haha) in the 6 dollar kit and you'll be right as rain.",nice kit everything need fix glasses nice kit dont buy cheapo dollar kits youll still left broken shades indulge haha dollar kit youll right rain,1,0,0.2719682203442157,True,0.2280317796557843,202,25
Pretty: I got this shirt when it was on sale for $10 so I snatched it up quickly. I like the shirt a lot. It is very pretty on. Order the size that you normally wear. I made the mistake of ordering a large instead of a Medium. The shirt is way to big. So maybe even order a size smaller because it is just a bigger shirt.,pretty got shirt sale snatched quickly like shirt lot pretty order size normally wear made mistake ordering large instead medium shirt way big maybe even order size smaller bigger shirt,1,0,0.22862636588053412,True,0.2713736341194659,321,30
"Food porn, and I mean that in the best possible way: I didn't like the ending, the characterization leave something to be desired, and the writing didn't make me think, but, oh I didn't notice any of that (Well, except for the ending) at the time, or even until substatially after it was all over. During, I read and read, bathing in the glorious food descriptions, not to mention the allure of Italy. Oh Yes!",food porn mean best possible way didnt like ending characterization leave something desired writing didnt make think oh didnt notice well except ending time even substatially read read bathing glorious food descriptions mention allure italy oh yes,1,0,0.2668996331744346,True,0.2331003668255654,409,37
"Disgusting garlic breath: First of all, I have major issues with children's snacks that are so full of sodium.I have to admit, my son loves these. What is not so great is the two or three days of garlic breath I have to endure afterwards. Was it so necessary to add garlic salt to a toddler snack? The onion and other vegetables are more than enough to provide flavour.",disgusting garlic breath first major issues childrens snacks full sodiumi admit son loves great two three days garlic breath endure afterwards necessary add garlic salt toddler snack onion vegetables enough provide flavour,0,1,0.9226284478134943,True,0.4226284478134943,369,32
"Skip it: Three ladies who make sure to have a meeting of the minds every month. The general theme of the book smells of Sex in the City, but for me that was an okay thing to go into as I loved the show (and plan to read the book). So I had some good hopes going into the book. I also was excited because so far I have enjoyed the Shopaholic series, and this is the same Author, different name.Sadly the book did not live up to my hopes. While I love Sophie Kinsella but under the name Madeline Wickham she just falls flat. The book is not nearly as funny as the shopaholic series, and there just seems to be something else missing as well. The women in this book come off as just plain shallow to me. Where while our lovely Shopaholic has issues, she also shows she can be a good human. I just don't see that in Three Cocktails, so in my humble opinion this is a big pass.",skip three ladies make sure meeting minds every month general theme book smells sex city okay thing go loved show plan read book good hopes going book also excited far enjoyed shopaholic series author different namesadly book live hopes love sophie kinsella name madeline wickham falls flat book nearly funny shopaholic series seems something else missing well women book come plain shallow lovely shopaholic issues also shows good human dont see three cocktails humble opinion big pass,0,1,0.601345541506343,True,0.101345541506343,872,77
Very pleased: No problems with order! Received item within time frame. Haven't played the DVDs yet but they are new in packaging so any problems with DVD would not be seller fault.,pleased problems order received item within time frame havent played dvds yet new packaging problems dvd would seller fault,1,0,0.24477098143089737,True,0.25522901856910263,180,19
